sku,price,quantity,image,name
K0024.B3.DIW.02,1528.27,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/56990/K0024.B3.DIW.02_1.jpg,Kolczyki K0024 z diamentami białe złoto sztyft zakręcany
K0024.R3.DIW.02,1528.27,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/56987/K0024.R3.DIW.02_1.jpg,Kolczyki K0024 z diamentami różowe złoto sztyft zakręcany
K0024.Z3.DIW.02,1528.27,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/56986/K0024.Z3.DIW.02_1.jpg,Kolczyki K0024 z diamentami żółte złoto sztyft zakręcany
K0026.B3.DIW.02,2362.83,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/56984/K0026.B3.DIW.02_1.jpg,Kolczyki K0026 z diamentami białe złoto sztyft zakręcany
K0026.R3.DIW.02,2362.83,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/56981/K0026.R3.DIW.02_1.jpg,Kolczyki K0026 z diamentami różowe złoto sztyft zakręcany
K0026.Z3.DIW.02,2362.83,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/56980/K0026.Z3.DIW.02_1.jpg,Kolczyki K0026 z diamentami żółte złoto sztyft zakręcany
K0029.B3.DIW.03,1084.86,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/56978/K0029.B3.DIW.03_1.jpg,"Kolczyki K0029 Diament 2 x 0,02ct białe złoto sztyft zakręcany"
K0029.R3.DIW.03,1084.86,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/56975/K0029.R3.DIW.03_1.jpg,"Kolczyki K0029 Diament 2 x 0,02ct różowe złoto sztyft zakręcany"
K0029.Z3.DIW.03,1084.86,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/56973/K0029.Z3.DIW.03_1.jpg,"Kolczyki K0029 Diament 2 x 0,02ct żółte złoto sztyft zakręcany"
K0032.B3.DIW.06,2341.92,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/56971/K0032.B3.DIW.06_1.jpg,"Kolczyki K0032 Diament 2 x 0,08ct białe złoto sztyft zakręcany"
K0032.R3.DIW.06,2341.92,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/61644/K0032.R3.DIW.06_1.jpg,"Kolczyki K0032 Diament 2 x 0,08ct różowe złoto sztyft zakręcany"
K0032.Z3.DIW.06,2341.92,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/61655/K0032.Z3.DIW.06_1.jpg,"Kolczyki K0032 Diament 2 x 0,08ct żółte złoto sztyft zakręcany"
K0033.B3.DIW.02,1528.27,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/56966/K0033.B3.DIW.02_1.jpg,Kolczyki K0033 z diamentami białe złoto sztyft zakręcany
K0033.R3.DIW.02,1528.27,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/56963/K0033.R3.DIW.02_1.jpg,Kolczyki K0033 z diamentami różowe złoto sztyft zakręcany
K0033.Z3.DIW.02,1528.27,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/56962/K0033.Z3.DIW.02_1.jpg,Kolczyki K0033 z diamentami żółte złoto sztyft zakręcany
K0034.B3.DIW.04,2070.09,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/56960/K0034.B3.DIW.04_1.jpg,"Kolczyki K0034 Diament 2 x 0,08ct białe złoto sztyft zakręcany"
K0034.R3.DIW.01,1958.77,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/56957/K0034.R3.DIW.01_1.jpg,"Kolczyki K0034 Diament 2 x 0,08ct różowe złoto"
K0034.R3.DIW.04,2070.09,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/56955/K0034.R3.DIW.04_1.jpg,"Kolczyki K0034 Diament 2 x 0,08ct różowe złoto sztyft zakręcany"
K0034.Z3.DIW.04,2070.09,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/56954/K0034.Z3.DIW.04_1.jpg,"Kolczyki K0034 Diament 2 x 0,08ct żółte złoto sztyft zakręcany"
K0035.Z3.DIW.02,1394.82,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/56951/K0035.Z3.DIW.02_1.jpg,"Kolczyki K0035 Diament 2 x 0,04ct żółte złoto sztyft zakręcany"
K0036.B3.DIW.02,2237.37,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/56949/K0036.B3.DIW.02_1.jpg,Kolczyki K0036 z diamentami białe złoto sztyft zakręcany
K0036.R3.DIW.02,2237.37,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/56947/K0036.R3.DIW.02_1.jpg,Kolczyki K0036 z diamentami różowe złoto sztyft zakręcany
K0036.Z3.DIW.02,2237.37,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/56945/K0036.Z3.DIW.02_1.jpg,Kolczyki K0036 z diamentami żółte złoto sztyft zakręcany
K0037.B3.DIW.02,4728.73,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/62765/K0037.B3.DIW.02_1.jpg,"Kolczyki K0037 Diament 2 x 0,15ct białe złoto sztyft zakręcany"
K0037.R3.DIW.02,4728.73,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/62770/K0037.R3.DIW.02_1.jpg,"Kolczyki K0037 Diament 2 x 0,15ct różowe złoto sztyft zakręcany"
K0037.Z3.DIW.02,4728.73,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/62773/K0037.Z3.DIW.02_1.jpg,"Kolczyki K0037 Diament 2 x 0,15ct żółte złoto sztyft zakręcany"
K0039.B3.DIW.02,1937.25,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/56938/K0039.B3.DIW.02_1.jpg,Kolczyki K0039 z diamentami białe złoto sztyft zakręcany
K0039.R3.DIW.02,1937.25,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/56935/K0039.R3.DIW.02_1.jpg,Kolczyki K0039 z diamentami różowe złoto sztyft zakręcany
K0039.Z3.DIW.02,1937.25,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/56934/K0039.Z3.DIW.02_1.jpg,Kolczyki K0039 z diamentami żółte złoto sztyft zakręcany
K0040.R3.PEG.01,3409.56,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/56932/K0040.R3.PEG.01_1.jpg,"Kolczyki K0040 Oliwin 2 x 1,00ct różowe złoto"
K0040.B3.PEG.01,3409.56,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/56931/K0040.B3.PEG.01_1.jpg,"Kolczyki K0040 Oliwin 2 x 1,00ct białe złoto"
K0041.B3.DIW.02,1851.15,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/56929/K0041.B3.DIW.02_1.jpg,Kolczyki K0041 z diamentami białe złoto sztyft zakręcany
K0041.R3.DIW.02,2023.35,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/56927/K0041.R3.DIW.02_1.jpg,Kolczyki K0041 z diamentami różowe złoto sztyft zakręcany
K0041.Z3.DIW.02,2023.35,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/56925/K0041.Z3.DIW.02_1.jpg,Kolczyki K0041 z diamentami żółte złoto sztyft zakręcany
K0051.B3.TOB.02,3856.05,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/56923/K0051.B3.TOB.02_1.jpg,"Kolczyki K0051 Topaz Swiss 2 x 1,40ct białe złoto sztyft zakręcany"
K0051.R3.TOB.02,3856.05,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/56921/K0051.R3.TOB.02_1.jpg,"Kolczyki K0051 Topaz Swiss 2 x 1,40ct różowe złoto sztyft zakręcany"
K0051.Z3.TOB.02,3856.05,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/56919/K0051.Z3.TOB.02_1.jpg,"Kolczyki K0051 Topaz Swiss 2 x 1,40ct żółte złoto sztyft zakręcany"
K0058.B3.DIW.04,1350.54,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57108/K0058.B3.DIW.04_1.jpg,"Kolczyki K0058 Diament 2 x 0,01ct białe złoto sztyft zakręcany"
K0058.B3.DIW.05,1635.90,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57106/K0058.B3.DIW.05_1.jpg,"Kolczyki K0058 Diament 2 x 0,03ct białe złoto sztyft zakręcany"
K0058.B3.DIW.06,2258.28,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57104/K0058.B3.DIW.06_1.jpg,"Kolczyki K0058 Diament 2 x 0,08ct białe złoto sztyft zakręcany"
K0058.R3.DIW.04,1350.54,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57101/K0058.R3.DIW.04_1.jpg,"Kolczyki K0058 Diament 2 x 0,01ct różowe złoto sztyft zakręcany"
K0058.R3.DIW.05,1635.90,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57099/K0058.R3.DIW.05_1.jpg,"Kolczyki K0058 Diament 2 x 0,03ct różowe złoto sztyft zakręcany"
K0058.R3.DIW.06,2258.28,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57097/K0058.R3.DIW.06_1.jpg,"Kolczyki K0058 Diament 2 x 0,08ct różowe złoto sztyft zakręcany"
K0058.Z3.DIW.04,1350.54,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57096/K0058.Z3.DIW.04_1.jpg,"Kolczyki K0058 Diament 2 x 0,01ct żółte złoto sztyft zakręcany"
K0058.Z3.DIW.05,1635.90,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57093/K0058.Z3.DIW.05_1.jpg,"Kolczyki K0058 Diament 2 x 0,03ct żółte złoto sztyft zakręcany"
K0058.Z3.DIW.06,2258.28,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57092/K0058.Z3.DIW.06_1.jpg,"Kolczyki K0058 Diament 2 x 0,08ct żółte złoto sztyft zakręcany"
K0059.R3.DIW.02,1851.15,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57090/K0059.R3.DIW.02_1.jpg,Kolczyki K0059 z diamentami różowe złoto sztyft zakręcany
K0059.Z3.DIW.02,1851.15,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57088/K0059.Z3.DIW.02_1.jpg,Kolczyki K0059 z diamentami żółte złoto sztyft zakręcany
K0185.B3.RUR.02,2571.93,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57085/K0185.B3.RUR.02_1.jpg,"Kolczyki K0185 Rubin 2 x 0,15ct białe złoto sztyft zakręcany"
K0185.B3.SAB.02,2592.84,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57084/K0185.B3.SAB.02_1.jpg,"Kolczyki K0185 Szafir 2 x 0,15ct białe złoto sztyft zakręcany"
K0185.R3.RUR.02,2571.93,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57081/K0185.R3.RUR.02_1.jpg,"Kolczyki K0185 Rubin 2 x 0,15ct różowe złoto sztyft zakręcany"
K0185.R3.SAB.02,2592.84,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57079/K0185.R3.SAB.02_1.jpg,"Kolczyki K0185 Szafir 2 x 0,15ct różowe złoto sztyft zakręcany"
K0185.Z3.RUR.02,2571.93,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57078/K0185.Z3.RUR.02_1.jpg,"Kolczyki K0185 Rubin 2 x 0,15ct żółte złoto sztyft zakręcany"
K0185.Z3.SAB.02,2592.84,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57076/K0185.Z3.SAB.02_1.jpg,"Kolczyki K0185 Szafir 2 x 0,15ct żółte złoto sztyft zakręcany"
K0220.B3.DIW.10,6230.56,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57074/K0220.B3.DIW.10_1.jpg,"Kolczyki K0220 Diament 2 x 0,30ct białe złoto sztyft zakręcany"
K0220.R3.DIW.10,6230.56,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57071/K0220.R3.DIW.10_1.jpg,"Kolczyki K0220 Diament 2 x 0,30ct różowe złoto sztyft zakręcany"
K0220.Z3.DIW.10,6230.56,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57070/K0220.Z3.DIW.10_1.jpg,"Kolczyki K0220 Diament 2 x 0,30ct żółte złoto sztyft zakręcany"
K0222.B3.DIW.07,2300.10,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57068/K0222.B3.DIW.07_1.jpg,"Kolczyki K0222 Diament 2 x 0,10ct białe złoto sztyft zakręcany"
K0222.B3.DIW.09,6311.74,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57066/K0222.B3.DIW.09_1.jpg,"Kolczyki K0222 Diament 2 x 0,30ct białe złoto sztyft zakręcany"
K0222.R3.DIW.07,2300.10,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57064/K0222.R3.DIW.07_1.jpg,"Kolczyki K0222 Diament 2 x 0,10ct różowe złoto sztyft zakręcany"
K0222.R3.DIW.09,6311.74,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57062/K0222.R3.DIW.09_1.jpg,"Kolczyki K0222 Diament 2 x 0,30ct różowe złoto sztyft zakręcany"
K0222.Z3.DIW.07,2300.10,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57059/K0222.Z3.DIW.07_1.jpg,"Kolczyki K0222 Diament 2 x 0,10ct żółte złoto sztyft zakręcany"
K0222.Z3.DIW.09,6311.74,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57057/K0222.Z3.DIW.09_1.jpg,"Kolczyki K0222 Diament 2 x 0,30ct żółte złoto sztyft zakręcany"
K0354.B3.AMV.01,4891.10,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57056/K0354.B3.AMV.01_1.jpg,"Kolczyki K0354 Ametyst 2 x 0,40ct białe złoto"
K0354.B3.RHR.01,4891.10,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57507/K0354.B3.RHR.01_2.jpg,"Kolczyki K0354 Rodolit 2 x 0,50ct białe złoto"
K0354.B3.RUR.01,5398.47,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57054/K0354.B3.RUR.01_1.jpg,"Kolczyki K0354 Rubin 2 x 0,60ct białe złoto"
K0354.B3.TAP.01,5195.52,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57053/K0354.B3.TAP.01_1.jpg,"Kolczyki K0354 Tanzanit 2 x 0,40ct białe złoto"
K0354.B3.TOB.01,4911.39,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57052/K0354.B3.TOB.01_1.jpg,"Kolczyki K0354 Topaz Swiss 2 x 0,50ct białe złoto"
K0354.R3.RHR.01,4891.10,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57051/K0354.R3.RHR.01_1.jpg,"Kolczyki K0354 Rodolit 2 x 0,50ct różowe złoto"
K0354.R3.TAP.01,5195.52,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57050/K0354.R3.TAP.01_1.jpg,"Kolczyki K0354 Tanzanit 2 x 0,40ct różowe złoto"
K0354.R3.TOB.01,4911.39,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57049/K0354.R3.TOB.01_1.jpg,"Kolczyki K0354 Topaz Swiss 2 x 0,50ct różowe złoto"
K0442.B3.DIB.02,4363.43,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57048/K0442.B3.DIB.02_1.jpg,Kolczyki K0442 z czarnymi Diamentami białe złoto sztyft zakręcany
K0442.B3.DIW.02,5378.17,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57046/K0442.B3.DIW.02_1.jpg,Kolczyki K0442 z diamentami białe złoto sztyft zakręcany
K0442.R3.DIB.02,4363.43,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/59871/K0442.R3.DIB.02_1.jpg,Kolczyki K0442 z czarnymi Diamentami różowe złoto sztyft zakręcany
K0442.R3.DIW.02,5378.17,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57041/K0442.R3.DIW.02_1.jpg,Kolczyki K0442 z diamentami różowe złoto sztyft zakręcany
K0442.Z3.DIB.02,4363.43,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/59878/K0442.Z3.DIB.02_1.jpg,Kolczyki K0442 z czarnymi Diamentami żółte złoto sztyft zakręcany
K0442.Z3.DIW.02,5378.17,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57038/K0442.Z3.DIW.02_1.jpg,Kolczyki K0442 z diamentami żółte złoto sztyft zakręcany
K0501.R3.DIW.02,1084.86,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57027/K0501.R3.DIW.02_1.jpg,"Kolczyki K0501 Diament 2 x 0,05ct różowe złoto"
K0501.R3.DIW.03,1195.56,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57025/K0501.R3.DIW.03_1.jpg,"Kolczyki K0501 Diament 2 x 0,04ct różowe złoto sztyft zakręcany"
K0501.Z3.DIW.03,1195.56,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57024/K0501.Z3.DIW.03_1.jpg,"Kolczyki K0501 Diament 2 x 0,04ct żółte złoto sztyft zakręcany"
K0503.B3.DIW.02,1506.75,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57022/K0503.B3.DIW.02_1.jpg,Kolczyki K0503 z diamentami białe złoto sztyft zakręcany
K0503.R3.DIW.02,1506.75,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57019/K0503.R3.DIW.02_1.jpg,Kolczyki K0503 z diamentami różowe złoto sztyft zakręcany
K0503.Z3.DIW.02,1506.75,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57017/K0503.Z3.DIW.02_1.jpg,Kolczyki K0503 z diamentami żółte złoto sztyft zakręcany
K0001.B3.SAB.02,2488.29,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57160/K0001.B3.SAB.02_1.jpg,"Kolczyki K0001 Szafir 2 x 0,70ct białe złoto sztyft zakręcany"
K0001.B3.TAP.02,2258.28,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57156/K0001.B3.TAP.02_1.jpg,"Kolczyki K0001 Tanzanit 2 x 0,40ct białe złoto sztyft zakręcany"
K0001.B3.TOB.02,2066.40,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57152/K0001.B3.TOB.02_1.jpg,"Kolczyki K0001 Topaz Swiss 2 x 0,50ct białe złoto sztyft zakręcany"
K0001.R3.EMG.02,3632.80,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57149/K0001.R3.EMG.02_1.jpg,"Kolczyki K0001 Szmaragd 2 x 0,40ct różowe złoto sztyft zakręcany"
K0001.R3.RUR.02,2488.29,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57146/K0001.R3.RUR.02_1.jpg,"Kolczyki K0001 Rubin 2 x 0,60ct różowe złoto sztyft zakręcany"
K0001.R3.SAB.02,2488.29,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57143/K0001.R3.SAB.02_1.jpg,"Kolczyki K0001 Szafir 2 x 0,70ct różowe złoto sztyft zakręcany"
K0001.R3.TAP.02,2258.28,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57140/K0001.R3.TAP.02_1.jpg,"Kolczyki K0001 Tanzanit 2 x 0,40ct różowe złoto sztyft zakręcany"
K0001.R3.TOB.02,2066.40,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57138/K0001.R3.TOB.02_1.jpg,"Kolczyki K0001 Topaz Swiss 2 x 0,50ct różowe złoto sztyft zakręcany"
K0001.Z3.AMV.02,2023.35,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57135/K0001.Z3.AMV.02_1.jpg,"Kolczyki K0001 Ametyst 2 x 0,40ct żółte złoto sztyft zakręcany"
K0001.Z3.CIY.02,2023.35,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57132/K0001.Z3.CIY.02_1.jpg,"Kolczyki K0001 Cytryn 2 x 0,60ct żółte złoto sztyft zakręcany"
K0001.Z3.EMG.02,3632.80,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57129/K0001.Z3.EMG.02_1.jpg,"Kolczyki K0001 Szmaragd 2 x 0,40ct żółte złoto sztyft zakręcany"
K0001.Z3.RUR.02,2488.29,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57126/K0001.Z3.RUR.02_1.jpg,"Kolczyki K0001 Rubin 2 x 0,60ct żółte złoto sztyft zakręcany"
K0001.Z3.SAB.02,2488.29,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57123/K0001.Z3.SAB.02_1.jpg,"Kolczyki K0001 Szafir 2 x 0,70ct żółte złoto sztyft zakręcany"
K0001.Z3.TAP.02,2258.28,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57120/K0001.Z3.TAP.02_1.jpg,"Kolczyki K0001 Tanzanit 2 x 0,40ct żółte złoto sztyft zakręcany"
K0001.Z3.TOB.02,2066.40,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57117/K0001.Z3.TOB.02_1.jpg,"Kolczyki K0001 Topaz Swiss 2 x 0,50ct żółte złoto sztyft zakręcany"
K0001.Z3.TOL.02,2087.92,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57114/K0001.Z3.TOL.02_1.jpg,"Kolczyki K0001 Topaz London Blue 2 x 0,50ct żółte złoto sztyft zakręcany"
K0001.Z3.TOP.02,2066.40,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57111/K0001.Z3.TOP.02_1.jpg,"Kolczyki K0001 Różowy Topaz 2 x 0,50ct żółte złoto sztyft zakręcany"
K0001.B3.EMG.02,3632.80,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57163/K0001.B3.EMG.02_1.jpg,"Kolczyki K0001 Szmaragd 2 x 0,40ct białe złoto sztyft zakręcany"
K0001.B3.RUR.02,2488.29,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57171/K0001.B3.RUR.02_1.jpg,"Kolczyki K0001 Rubin 2 x 0,60ct białe złoto sztyft zakręcany"
K0001.B3.CIY.01,1808.10,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57173/K0001.B3.CIY.01_1.jpg,"Kolczyki K0001 Cytryn 2 x 0,60ct białe złoto"
K0001.B3.CIY.02,2023.35,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57176/K0001.B3.CIY.02_1.jpg,"Kolczyki K0001 Cytryn 2 x 0,60ct białe złoto sztyft zakręcany"
K0001.B3.TOL.01,1872.67,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57178/K0001.B3.TOL.01_1.jpg,"Kolczyki K0001 Topaz London Blue 2 x 0,50ct białe złoto"
K0001.B3.TOL.02,2087.92,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57183/K0001.B3.TOL.02_1.jpg,"Kolczyki K0001 Topaz London Blue 2 x 0,50ct białe złoto sztyft zakręcany"
K0001.B3.TOP.01,1851.15,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57184/K0001.B3.TOP.01_1.jpg,"Kolczyki K0001 Różowy Topaz 2 x 0,50ct białe złoto"
K0001.B3.TOP.02,2066.40,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57189/K0001.B3.TOP.02_1.jpg,"Kolczyki K0001 Różowy Topaz 2 x 0,50ct białe złoto sztyft zakręcany"
K0001.R3.AMV.01,1808.10,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57191/K0001.R3.AMV.01_1.jpg,"Kolczyki K0001 Ametyst 2 x 0,40ct różowe złoto"
K0001.R3.AMV.02,2023.35,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57193/K0001.R3.AMV.02_1.jpg,"Kolczyki K0001 Ametyst 2 x 0,40ct różowe złoto sztyft zakręcany"
K0001.R3.CIY.01,1808.10,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57196/K0001.R3.CIY.01_1.jpg,"Kolczyki K0001 Cytryn 2 x 0,60ct różowe złoto"
K0001.R3.TOL.01,1872.67,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57200/K0001.R3.TOL.01_1.jpg,"Kolczyki K0001 Topaz London Blue 2 x 0,50ct różowe złoto"
K0001.R3.TOL.02,2087.92,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57203/K0001.R3.TOL.02_1.jpg,"Kolczyki K0001 Topaz London Blue 2 x 0,50ct różowe złoto sztyft zakręcany"
K0001.R3.TOP.01,1851.15,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57206/K0001.R3.TOP.01_1.jpg,"Kolczyki K0001 Różowy Topaz 2 x 0,50ct różowe złoto"
K0001.R3.TOP.02,2066.40,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57212/K0001.R3.TOP.02_1.jpg,"Kolczyki K0001 Różowy Topaz 2 x 0,50ct różowe złoto sztyft zakręcany"
N0069.R3.DIW.02,863.46,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/62629/N0069.R3.DIW.02_1.jpg,Naszyjnik N0069 z diamentami - Litera B - różowe złoto
N0069.R3.DIW.04,863.46,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/62630/N0069.R3.DIW.04_1.jpg,Naszyjnik N0069 z diamentami - Litera D - różowe złoto
N0069.R3.DIW.10,863.46,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/62632/N0069.R3.DIW.10_1.jpg,Naszyjnik N0069 z diamentami - litera J - różowe złoto
N0069.R3.DIW.15,863.46,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/62634/N0069.R3.DIW.15_1.jpg,Naszyjnik N0069 z diamentami - litera O - różowe złoto
N0069.R3.DIW.16,863.46,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/62635/N0069.R3.DIW.16_1.jpg,Naszyjnik N0069 z diamentami - litera P - różowe złoto
N0069.R3.DIW.19,863.46,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/62636/N0069.R3.DIW.19_1.jpg,Naszyjnik N0069 z diamentami - litera S - różowe złoto
N0069.R3.DIW.22,863.46,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/62638/N0069.R3.DIW.22_1.jpg,Naszyjnik N0069 z diamentami - litera V - różowe złoto
N0069.R3.DIW.21,863.46,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/62637/N0069.R3.DIW.21_1.jpg,Naszyjnik N0069 z diamentami - litera U - różowe złoto
W0005.Z3.AMV.01,2087.92,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57345/W0005.Z3.AMV.01_1.jpg,"Pierścionek W0005 Ametyst 0,40ct żółte złoto"
W0010.B3.MOP.01,2383.74,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57350/W0010.B3.MOP.01_1.jpg,"Pierścionek W0010 Morganit 0,40ct białe złoto"
W0010.R3.MOP.01,2383.74,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57354/W0010.R3.MOP.01_1.jpg,"Pierścionek W0010 Morganit 0,40ct różowe złoto"
W0010.Z3.MOP.01,2383.74,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57358/W0010.Z3.MOP.01_1.jpg,"Pierścionek W0010 Morganit 0,40ct żółte złoto"
W0014.B3.CIY.01,2404.65,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57362/W0014.B3.CIY.01_1.jpg,"Pierścionek W0014 Cytryn 0,50ct białe złoto"
W0014.R3.CIY.01,2404.65,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57366/W0014.R3.CIY.01_1.jpg,"Pierścionek W0014 Cytryn 0,50ct różowe złoto"
W0014.Z3.CIY.01,2404.65,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57370/W0014.Z3.CIY.01_1.jpg,"Pierścionek W0014 Cytryn 0,50ct żółte złoto"
K0354.R3.AMV.01,4891.10,3,https://sklep.bestdiamonds.pl/userdata/public/gfx/57371/K0354.R3.AMV.01_1.jpg,"Kolczyki K0354 Ametyst 2 x 0,40ct różowe złoto"
